Pathogen	Pathogen_Uniprot_ID	Human_Uniprot_ID
Bacillus anthracis	Q81X77	Q02297
Bacillus anthracis	Q81X77	P18583
Bacillus anthracis	Q81X77	Q16769
Bacillus anthracis	Q81X77	P23528
Bacillus anthracis	Q81X77	Q9NY15
Bacillus anthracis	Q81X77	P26010
Bacillus anthracis	Q81X77	P32455
Bacillus anthracis	Q81X77	P01848
Bacillus anthracis	Q81X77	O75197
Bacillus anthracis	Q81X77	P04233
Bacillus anthracis	Q81X77	O94842
Bacillus anthracis	Q81X77	P31629
Bacillus anthracis	Q81X77	P78364
Bacillus anthracis	Q81X77	P20339
Bacillus anthracis	Q81X77	P18031
Bacillus anthracis	Q81X77	O14901
Bacillus anthracis	Q81X77	Q9H4A3
Bacillus anthracis	Q81X77	Q14571
Bacillus anthracis	Q81X77	Q8N131
Bacillus anthracis	Q81X77	P07237
Bacillus anthracis	Q81X77	P30480
Bacillus anthracis	Q81X77	P21731
Bacillus anthracis	Q81X77	A4D1N4
Bacillus anthracis	Q81X77	Q05682
Bacillus anthracis	Q81X75	P46531
Bacillus anthracis	Q81X75	Q13838
Bacillus anthracis	Q81X75	P20073
Bacillus anthracis	Q81X75	P18031
Bacillus anthracis	Q81X75	Q8NDI1
Bacillus anthracis	Q81X75	P20339
Bacillus anthracis	Q81X75	Q7Z3U7
Bacillus anthracis	Q81X75	Q5RIA9
Bacillus anthracis	Q81X75	Q9NP66
Bacillus anthracis	Q81X75	P10826
Bacillus anthracis	Q81X75	Q8IZH2
Bacillus anthracis	Q81X75	O75643
Bacillus anthracis	Q81X75	P46063
Bacillus anthracis	Q81X75	Q14568
Bacillus anthracis	Q81X75	P26641
Bacillus anthracis	Q81X75	Q7Z4H7
Bacillus anthracis	Q81X75	P55287
Bacillus anthracis	Q81X75	P04233
Bacillus anthracis	Q81X75	Q9UEE5
Bacillus anthracis	Q81X75	Q14686
Bacillus anthracis	Q81X71	Q05682
Bacillus anthracis	Q81X71	Q9BSJ8
Bacillus anthracis	Q81X71	B2R4P9
Bacillus anthracis	Q81X71	Q8N2S1
Bacillus anthracis	Q81X71	Q9NY15
Bacillus anthracis	Q81X71	Q16769
Bacillus anthracis	Q81X71	Q96T58
Bacillus anthracis	Q81X71	P01857
Bacillus anthracis	Q81X71	P46531
Bacillus anthracis	Q81X71	Q6IQ19
Bacillus anthracis	Q81X63	Q14192
Bacillus anthracis	Q81X63	P07237
Bacillus anthracis	Q81X63	P35658
Bacillus anthracis	Q81X63	A4D1N4
Bacillus anthracis	Q81X63	P32519
Bacillus anthracis	Q81X63	Q96A84
Bacillus anthracis	Q81X63	P01871
Bacillus anthracis	Q81X63	P27986
Bacillus anthracis	Q81X63	O14901
Bacillus anthracis	Q81X63	P09326
Bacillus anthracis	Q81X63	Q9BVC6
Bacillus anthracis	Q81X63	P04049
Bacillus anthracis	Q81X63	P16455
Bacillus anthracis	Q81X63	Q9H078
Bacillus anthracis	Q81X63	P35813
Bacillus anthracis	Q81X63	Q8NAV2
Bacillus anthracis	Q81X63	Q9NXT0
Bacillus anthracis	Q81X63	O75157
Bacillus anthracis	Q81X63	Q8NDC0
Bacillus anthracis	Q81X63	Q10587
Bacillus anthracis	Q81X63	P19838
Bacillus anthracis	Q81X63	P28290
Bacillus anthracis	Q81X63	P22392
Bacillus anthracis	Q81X63	Q9UEE5
Bacillus anthracis	Q81X63	Q96BP3
Bacillus anthracis	Q81X63	Q8NA92
Bacillus anthracis	Q81X63	Q8IYM9
Bacillus anthracis	Q81X63	Q8WVX3
Bacillus anthracis	Q81X63	P46379
Bacillus anthracis	Q81X63	Q15751
Bacillus anthracis	Q81X61	P22897
Bacillus anthracis	Q81X61	Q8N131
Bacillus anthracis	Q81X61	Q92541
Bacillus anthracis	Q81X61	Q86UW6
Bacillus anthracis	Q81X61	P09326
Bacillus anthracis	Q81X61	P26010
Bacillus anthracis	Q81X61	P46379
Bacillus anthracis	Q81X61	Q8WXI9
Bacillus anthracis	Q81X61	P31153
Bacillus anthracis	Q81X61	P32246
Bacillus anthracis	Q81X55	Q9Y5P3
Bacillus anthracis	Q81X55	Q4G0J3
Bacillus anthracis	Q81X55	P26010
Bacillus anthracis	Q81X55	P46379
Bacillus anthracis	Q81X55	Q05682
Bacillus anthracis	Q81X55	P11474
Bacillus anthracis	Q81X55	Q9ULF5
Bacillus anthracis	Q81X55	Q92541
Bacillus anthracis	Q81X55	P49585
Bacillus anthracis	Q81X55	Q6ZWJ1
Bacillus anthracis	Q81X31	Q9NX63
Bacillus anthracis	Q81X31	A8K3M3
Bacillus anthracis	Q81X31	P30480
Bacillus anthracis	Q81X31	Q92574
Bacillus anthracis	Q81X31	Q92541
Bacillus anthracis	Q81X31	P50416
Bacillus anthracis	Q81X31	Q96T58
Bacillus anthracis	Q81X31	P02452
Bacillus anthracis	Q81X31	P29350
Bacillus anthracis	Q81X31	Q6PKC3
Bacillus anthracis	Q81X31	Q7Z4H7
Bacillus anthracis	Q81X31	O95236
Bacillus anthracis	Q81X31	Q9UBK9
Bacillus anthracis	Q81X31	P01848
Bacillus anthracis	Q81X31	Q9H4A3
Bacillus anthracis	Q81X31	Q14571
Bacillus anthracis	Q81X31	O75643
Bacillus anthracis	Q81X31	P53804
Bacillus anthracis	Q81X31	P20073
Bacillus anthracis	Q81X31	P19838
Bacillus anthracis	Q81X31	P33121
Bacillus anthracis	Q81X31	P26010
Bacillus anthracis	Q81X31	Q4LDE5
Bacillus anthracis	Q81X31	O60318
Bacillus anthracis	Q81X31	Q05682
Bacillus anthracis	Q81X31	P25025
Bacillus anthracis	Q81X31	O14901
Bacillus anthracis	Q81X31	P01877
Bacillus anthracis	Q81X31	P13639
Bacillus anthracis	Q81X31	P55287
Bacillus anthracis	Q81X15	Q08117
Bacillus anthracis	Q81X15	Q6PKC3
Bacillus anthracis	Q81X15	Q15751
Bacillus anthracis	Q81X15	P02452
Bacillus anthracis	Q81X15	Q14568
Bacillus anthracis	Q81X15	P26641
Bacillus anthracis	Q81X15	P19532
Bacillus anthracis	Q81X15	Q7Z3U7
Bacillus anthracis	Q81X15	Q9ULF5
Bacillus anthracis	Q81X15	P29350
Bacillus anthracis	Q81X13	Q9UEE5
Bacillus anthracis	Q81X13	Q9BSJ8
Bacillus anthracis	Q81X13	Q9UKA1
Bacillus anthracis	Q81X13	Q01629
Bacillus anthracis	Q81X13	Q01081
Bacillus anthracis	Q81X13	P18583
Bacillus anthracis	Q81X13	P27986
Bacillus anthracis	Q81X13	P84243
Bacillus anthracis	Q81X13	O60711
Bacillus anthracis	Q81X13	Q8N2S1
Bacillus anthracis	Q81WY7	P01871
Bacillus anthracis	Q81WY7	Q9NX63
Bacillus anthracis	Q81WY7	Q9H4A3
Bacillus anthracis	Q81WY7	P19338
Bacillus anthracis	Q81WY7	Q9NUG4
Bacillus anthracis	Q81WY7	P04233
Bacillus anthracis	Q81WY7	A4D0U5
Bacillus anthracis	Q81WY7	P42166
Bacillus anthracis	Q81WY7	Q14192
Bacillus anthracis	Q81WY7	P18031
Bacillus anthracis	Q81WX2	P18583
Bacillus anthracis	Q81WX2	Q8N2S1
Bacillus anthracis	Q81WX2	Q9Y3X0
Bacillus anthracis	Q81WX2	P10826
Bacillus anthracis	Q81WX2	O60318
Bacillus anthracis	Q81WX2	Q14568
Bacillus anthracis	Q81WX2	Q15751
Bacillus anthracis	Q81WX2	P30480
Bacillus anthracis	Q81WX2	P33121
Bacillus anthracis	Q81WX2	P13639
Bacillus anthracis	Q81WX2	P32455
Bacillus anthracis	Q81WX2	O00233
Bacillus anthracis	Q81WX2	Q9NQB0
Bacillus anthracis	Q81WX2	P04233
Bacillus anthracis	Q81WX2	Q92541
Bacillus anthracis	Q81WX2	O95236
Bacillus anthracis	Q81WX2	Q6ZUT9
Bacillus anthracis	Q81WX2	Q96T58
Bacillus anthracis	Q81WX2	Q02297
Bacillus anthracis	Q81WX2	Q05682
Bacillus anthracis	Q81WX2	A8K3M3
Bacillus anthracis	Q81WX2	P50416
Bacillus anthracis	Q81WX2	Q4LDE5
Bacillus anthracis	Q81WX2	Q9NUG4
Bacillus anthracis	Q81WX2	Q14571
Bacillus anthracis	Q81WX2	P25025
Bacillus anthracis	Q81WX2	P13796
Bacillus anthracis	Q81WX2	Q9H4A3
Bacillus anthracis	Q81WX2	Q7Z3K3
Bacillus anthracis	Q81WX2	P41279
Bacillus anthracis	Q81WX2	Q6PKC3
Bacillus anthracis	Q81WX2	P01848
Bacillus anthracis	Q81WX2	Q01459
Bacillus anthracis	Q81WX2	Q9UKY1
Bacillus anthracis	Q81WX2	Q9Y5P3
Bacillus anthracis	Q81WX2	P04275
Bacillus anthracis	Q81WX2	P20339
Bacillus anthracis	Q81WX2	Q8WXI9
Bacillus anthracis	Q81WX2	Q9Y6X8
Bacillus anthracis	Q81WX2	P55287
Bacillus anthracis	Q81WX2	Q9UBK9
Bacillus anthracis	Q81WX2	Q9NP66
Bacillus anthracis	Q81WX2	P19838
Bacillus anthracis	Q81WX2	P11474
Bacillus anthracis	Q81WX2	Q16769
Bacillus anthracis	Q81WX2	Q8N131
Bacillus anthracis	Q81WX2	P28290
Bacillus anthracis	Q81WX2	P16455
Bacillus anthracis	Q81WX2	Q08117
Bacillus anthracis	Q81WX2	P23528
Bacillus anthracis	Q81WX2	Q3MIN7
Bacillus anthracis	Q81WX2	P19338
Bacillus anthracis	Q81WX2	Q05084
Bacillus anthracis	Q81WX2	P19532
Bacillus anthracis	Q81WX2	P46063
Bacillus anthracis	Q81WX2	P01871
Bacillus anthracis	Q81WX2	P02452
Bacillus anthracis	Q81WX2	P78364
Bacillus anthracis	Q81WX2	Q92574
Bacillus anthracis	Q81WX2	P01857
Bacillus anthracis	Q81WX2	P18031
Bacillus anthracis	Q81WX2	P49585
Bacillus anthracis	Q81WX2	Q96A84
Bacillus anthracis	Q81WX2	Q8NAV2
Bacillus anthracis	Q81WX2	B2R4P9
Bacillus anthracis	Q81WX2	P45880
Bacillus anthracis	Q81WX2	O75643
Bacillus anthracis	Q81WX2	O14901
Bacillus anthracis	Q81WX2	O15143
Bacillus anthracis	Q81WX2	Q01081
Bacillus anthracis	Q81WX2	Q8N196
Bacillus anthracis	Q81WX2	P46531
Bacillus anthracis	Q81WX2	A4D0U5
Bacillus anthracis	Q81WX2	Q8NDI1
Bacillus anthracis	Q81WX2	P01877
Bacillus anthracis	Q81WX2	O75197
Bacillus anthracis	Q81WX2	P26641
Bacillus anthracis	Q81WX2	P29350
Bacillus anthracis	Q81WX2	P61604
Bacillus anthracis	Q81WX2	Q9NNW5
Bacillus anthracis	Q81WW5	P53365
Bacillus anthracis	Q81WW5	Q92541
Bacillus anthracis	Q81WW5	P62258
Bacillus anthracis	Q81WW5	Q8IZH2
Bacillus anthracis	Q81WW5	Q96QZ7
Bacillus anthracis	Q81WW5	Q86SZ7
Bacillus anthracis	Q81WW5	Q9Y5P3
Bacillus anthracis	Q81WW5	P50990
Bacillus anthracis	Q81WW5	P31785
Bacillus anthracis	Q81WW5	P17028
Bacillus anthracis	Q81WW1	P84243
Bacillus anthracis	Q81WW1	P04233
Bacillus anthracis	Q81WW1	P01871
Bacillus anthracis	Q81WW1	Q9H078
Bacillus anthracis	Q81WW1	O94842
Bacillus anthracis	Q81WW1	Q4LDE5
Bacillus anthracis	Q81WW1	Q9Y3X0
Bacillus anthracis	Q81WW1	B2R4P9
Bacillus anthracis	Q81WW1	P19838
Bacillus anthracis	Q81WW1	A4D1N4
Bacillus anthracis	Q81WW1	Q9Y6X8
Bacillus anthracis	Q81WW1	P11474
Bacillus anthracis	Q81WW1	Q9BVC6
Bacillus anthracis	Q81WW1	Q6IQ19
Bacillus anthracis	Q81WW1	Q08117
Bacillus anthracis	Q81WW1	P01857
Bacillus anthracis	Q81WW1	P33121
Bacillus anthracis	Q81WW1	P09326
Bacillus anthracis	Q81WW1	Q9NUG4
Bacillus anthracis	Q81WW1	P20339
Bacillus anthracis	Q81WW1	P19532
Bacillus anthracis	Q81WW1	P17931
Bacillus anthracis	Q81WW1	Q96CW5
Bacillus anthracis	Q81WW1	P28290
Bacillus anthracis	Q81WW1	Q14192
Bacillus anthracis	Q81WW1	P49407
Bacillus anthracis	Q81WW1	Q14568
Bacillus anthracis	Q81WW1	P25025
Bacillus anthracis	Q81WW1	Q6ZUT9
Bacillus anthracis	Q81WW1	Q02297
Bacillus anthracis	Q81WW1	Q92574
Bacillus anthracis	Q81WW1	P18031
Bacillus anthracis	Q81WW1	Q92888
Bacillus anthracis	Q81WW1	Q12882
Bacillus anthracis	Q81WW1	O95236
Bacillus anthracis	Q81WW1	Q7Z4H7
Bacillus anthracis	Q81WW1	O75376
Bacillus anthracis	Q81WW1	Q14686
Bacillus anthracis	Q81WW1	P53365
Bacillus anthracis	Q81WW1	O15143
Bacillus anthracis	Q81WW1	O14901
Bacillus anthracis	Q81WW1	P32455
Bacillus anthracis	Q81WW1	P23528
Bacillus anthracis	Q81WW1	P49585
Bacillus anthracis	Q81WW1	P26641
Bacillus anthracis	Q81WW1	A4D0U5
Bacillus anthracis	Q81WW1	P46379
Bacillus anthracis	Q81WW1	Q96A84
Bacillus anthracis	Q81WW1	Q13838
Bacillus anthracis	Q81WW1	Q9NY15
Bacillus anthracis	Q81WW1	P60842
Bacillus anthracis	Q81WW1	Q2TAL8
Bacillus anthracis	Q81WW1	O60711
Bacillus anthracis	Q81WW1	Q9H2K8
Bacillus anthracis	Q81WW1	Q9NNW5
Bacillus anthracis	Q81WW1	Q01629
Bacillus anthracis	Q81WW1	P41279
Bacillus anthracis	Q81WW1	Q04727
Bacillus anthracis	Q81WW1	P19338
Bacillus anthracis	Q81WW1	Q8IZH2
Bacillus anthracis	Q81WU4	P16455
Bacillus anthracis	Q81WU4	Q6IQ19
Bacillus anthracis	Q81WU4	P07237
Bacillus anthracis	Q81WU4	Q96A84
Bacillus anthracis	Q81WU4	Q08117
Bacillus anthracis	Q81WU4	A4D0U5
Bacillus anthracis	Q81WU4	Q8IZH2
Bacillus anthracis	Q81WU4	Q04727
Bacillus anthracis	Q81WU4	O15143
Bacillus anthracis	Q81WU4	Q9Y5P3
Bacillus anthracis	Q81WU4	P29350
Bacillus anthracis	Q81WU4	P33121
Bacillus anthracis	Q81WU4	P46063
Bacillus anthracis	Q81WU4	Q96T58
Bacillus anthracis	Q81WU4	P32455
Bacillus anthracis	Q81WU4	O14901
Bacillus anthracis	Q81WU4	P19532
Bacillus anthracis	Q81WU4	Q92851
Bacillus anthracis	Q81WU4	P26641
Bacillus anthracis	Q81WU4	P42166
Bacillus anthracis	Q81WU4	P20339
Bacillus anthracis	Q81WU4	P10826
Bacillus anthracis	Q81WU4	P61604
Bacillus anthracis	Q81WU4	P78364
Bacillus anthracis	Q81WU4	Q12882
Bacillus anthracis	Q81WU4	P17931
Bacillus anthracis	Q81WU4	Q7Z4H7
Bacillus anthracis	Q81WU4	Q9ULF5
Bacillus anthracis	Q81WU4	Q9Y3X0
Bacillus anthracis	Q81WU4	P01857
Bacillus anthracis	Q81WU4	O60318
Bacillus anthracis	Q81WU4	P60842
Bacillus anthracis	Q81WU4	P31629
Bacillus anthracis	Q81WU4	Q16769
Bacillus anthracis	Q81WU4	Q9NY15
Bacillus anthracis	Q81WU4	P46531
Bacillus anthracis	Q81WU4	Q9NP66
Bacillus anthracis	Q81WU4	P28290
Bacillus anthracis	Q81WU4	Q2TAL8
Bacillus anthracis	Q81WU4	O75197
Bacillus anthracis	Q81WT3	Q9BS26
Bacillus anthracis	Q81WT3	P01871
Bacillus anthracis	Q81WT3	P25963
Bacillus anthracis	Q81WT3	Q8IYH5
Bacillus anthracis	Q81WT3	P32519
Bacillus anthracis	Q81WT3	O75298
Bacillus anthracis	Q81WT3	Q13503
Bacillus anthracis	Q81WT3	Q8NAV2
Bacillus anthracis	Q81WT3	Q9UEE5
Bacillus anthracis	Q81WT3	Q3MIN7
Bacillus anthracis	Q81WS3	Q08117
Bacillus anthracis	Q81WS3	P01871
Bacillus anthracis	Q81WS3	Q4LDE5
Bacillus anthracis	Q81WS3	Q9BSJ8
Bacillus anthracis	Q81WS3	P02452
Bacillus anthracis	Q81WS3	Q02297
Bacillus anthracis	Q81WS3	Q14686
Bacillus anthracis	Q81WS3	Q01459
Bacillus anthracis	Q81WS3	P01857
Bacillus anthracis	Q81WS3	Q9NY15
Bacillus anthracis	Q81WS3	P26010
Bacillus anthracis	Q81WS3	Q9NUG4
Bacillus anthracis	Q81WS3	P04233
Bacillus anthracis	Q81WS3	P04275
Bacillus anthracis	Q81WS3	A4D0U5
Bacillus anthracis	Q81WS3	P17931
Bacillus anthracis	Q81WS3	Q5RIA9
Bacillus anthracis	Q81WS3	Q8N2S1
Bacillus anthracis	Q81WS3	Q9UGI8
Bacillus anthracis	Q81WS3	P61604
Bacillus anthracis	Q81WS3	P46531
Bacillus anthracis	Q81WS3	Q9H2K8
Bacillus anthracis	Q81WS0	P18583
Bacillus anthracis	Q81WS0	A4D1N4
Bacillus anthracis	Q81WS0	P29350
Bacillus anthracis	Q81WS0	P46379
Bacillus anthracis	Q81WS0	O75643
Bacillus anthracis	Q81WS0	P20700
Bacillus anthracis	Q81WS0	Q96CW5
Bacillus anthracis	Q81WS0	P09326
Bacillus anthracis	Q81WS0	Q05682
Bacillus anthracis	Q81WS0	Q14686
Bacillus anthracis	Q81WS0	Q9NQB0
Bacillus anthracis	Q81WS0	P33121
Bacillus anthracis	Q81WS0	P20339
Bacillus anthracis	Q81WS0	Q15751
Bacillus anthracis	Q81WS0	Q96T58
Bacillus anthracis	Q81WS0	Q01081
Bacillus anthracis	Q81WS0	Q5RIA9
Bacillus anthracis	Q81WS0	Q01459
Bacillus anthracis	Q81WS0	Q93063
Bacillus anthracis	Q81WS0	Q6NZ36
Bacillus anthracis	Q81WS0	Q9NUG4
Bacillus anthracis	Q81WS0	P01732
Bacillus anthracis	Q81WS0	Q14568
Bacillus anthracis	Q81WS0	O94842
Bacillus anthracis	Q81WS0	P01857
Bacillus anthracis	Q81WS0	P67870
Bacillus anthracis	Q81WS0	D0PNI1
Bacillus anthracis	Q81WS0	Q6PKC3
Bacillus anthracis	Q81WS0	Q6P4A8
Bacillus anthracis	Q81WS0	P19838
Bacillus anthracis	Q81WS0	Q9UGI8
Bacillus anthracis	Q81WS0	P49585
Bacillus anthracis	Q81WS0	Q6IQ19
Bacillus anthracis	Q81WS0	O75157
Bacillus anthracis	Q81WS0	P20073
Bacillus anthracis	Q81WS0	Q7Z3U7
Bacillus anthracis	Q81WS0	P04049
Bacillus anthracis	Q81WS0	P23528
Bacillus anthracis	Q81WS0	Q7Z3K3
Bacillus anthracis	Q81WS0	O95236
Bacillus anthracis	Q81WS0	P17931
Bacillus anthracis	Q81WS0	Q9Y3X0
Bacillus anthracis	Q81WS0	O15143
Bacillus anthracis	Q81WS0	A8K3M3
Bacillus anthracis	Q81WS0	P19338
Bacillus anthracis	Q81WS0	O75376
Bacillus anthracis	Q81WS0	Q14571
Bacillus anthracis	Q81WS0	Q16769
Bacillus anthracis	Q81WS0	Q9ULF5
Bacillus anthracis	Q81WS0	Q9Y6X8
Bacillus anthracis	Q81WR4	Q08117
Bacillus anthracis	Q81WR4	P01871
Bacillus anthracis	Q81WR4	Q4LDE5
Bacillus anthracis	Q81WR4	Q9BSJ8
Bacillus anthracis	Q81WR4	P02452
Bacillus anthracis	Q81WR4	Q02297
Bacillus anthracis	Q81WR4	Q14686
Bacillus anthracis	Q81WR4	Q01459
Bacillus anthracis	Q81WR4	P01857
Bacillus anthracis	Q81WR4	Q16769
Bacillus anthracis	Q81WR4	Q9NY15
Bacillus anthracis	Q81WR4	P32455
Bacillus anthracis	Q81WR4	Q9NUG4
Bacillus anthracis	Q81WR4	P26010
Bacillus anthracis	Q81WR4	P04233
Bacillus anthracis	Q81WR4	P04275
Bacillus anthracis	Q81WR4	A4D0U5
Bacillus anthracis	Q81WR4	P17931
Bacillus anthracis	Q81WR4	Q5RIA9
Bacillus anthracis	Q81WR4	Q8N2S1
Bacillus anthracis	Q81WR4	Q9UGI8
Bacillus anthracis	Q81WR4	Q8NDI1
Bacillus anthracis	Q81WR4	P61604
Bacillus anthracis	Q81WR4	P46531
Bacillus anthracis	Q81WR4	Q9H2K8
Bacillus anthracis	Q81WR4	P19338
Bacillus anthracis	Q81WM8	P04275
Bacillus anthracis	Q81WM8	P46531
Bacillus anthracis	Q81WM8	Q08117
Bacillus anthracis	Q81WM8	Q14686
Bacillus anthracis	Q81WM8	Q01459
Bacillus anthracis	Q81WM8	P01857
Bacillus anthracis	Q81WM8	Q5RIA9
Bacillus anthracis	Q81WM8	Q9NUG4
Bacillus anthracis	Q81WM8	Q9BSJ8
Bacillus anthracis	Q81WM8	P04233
Bacillus anthracis	Q81WM8	P26010
Bacillus anthracis	Q81WM8	Q02297
Bacillus anthracis	Q81WM8	P02452
Bacillus anthracis	Q81WM8	P61604
Bacillus anthracis	Q81WM8	Q9H2K8
Bacillus anthracis	Q81WM8	P17931
Bacillus anthracis	Q81WM8	Q9UGI8
Bacillus anthracis	Q81WM8	Q9NY15
Bacillus anthracis	Q81WM8	P01871
Bacillus anthracis	Q81WM8	Q4LDE5
Bacillus anthracis	Q81WM3	Q08117
Bacillus anthracis	Q81WM3	P01871
Bacillus anthracis	Q81WM3	Q4LDE5
Bacillus anthracis	Q81WM3	Q9BSJ8
Bacillus anthracis	Q81WM3	P02452
Bacillus anthracis	Q81WM3	Q02297
Bacillus anthracis	Q81WM3	Q14686
Bacillus anthracis	Q81WM3	Q01459
Bacillus anthracis	Q81WM3	P01857
Bacillus anthracis	Q81WM3	Q9NY15
Bacillus anthracis	Q81WM3	P26010
Bacillus anthracis	Q81WM3	Q9NUG4
Bacillus anthracis	Q81WM3	P04233
Bacillus anthracis	Q81WM3	P04275
Bacillus anthracis	Q81WM3	A4D0U5
Bacillus anthracis	Q81WM3	P17931
Bacillus anthracis	Q81WM3	Q5RIA9
Bacillus anthracis	Q81WM3	Q8N2S1
Bacillus anthracis	Q81WM3	Q9UGI8
Bacillus anthracis	Q81WM3	P61604
Bacillus anthracis	Q81WM3	P46531
Bacillus anthracis	Q81WM3	Q9H2K8
Bacillus anthracis	Q81WK6	Q01081
Bacillus anthracis	Q81WK6	Q3MIN7
Bacillus anthracis	Q81WK6	Q7Z4H7
Bacillus anthracis	Q81WK6	Q92851
Bacillus anthracis	Q81WK6	Q9ULF5
Bacillus anthracis	Q81WK6	P33121
Bacillus anthracis	Q81WK6	P18583
Bacillus anthracis	Q81WK6	Q9Y3X0
Bacillus anthracis	Q81WK6	P23528
Bacillus anthracis	Q81WK6	P20073
Bacillus anthracis	Q81WK3	P04233
Bacillus anthracis	Q81WK3	P61604
Bacillus anthracis	Q81WK3	Q4G0J3
Bacillus anthracis	Q81WK3	P20339
Bacillus anthracis	Q81WK3	Q01081
Bacillus anthracis	Q81WK3	P46379
Bacillus anthracis	Q81WK3	Q8N131
Bacillus anthracis	Q81WK3	Q9UGI8
Bacillus anthracis	Q81WK3	Q08117
Bacillus anthracis	Q81WK3	P11474
Bacillus anthracis	Q81WK3	P29350
Bacillus anthracis	Q81WK3	Q14571
Bacillus anthracis	Q81WK3	Q9UKY1
Bacillus anthracis	Q81WK3	P32455
Bacillus anthracis	Q81WK3	Q9H4A3
Bacillus anthracis	Q81WK3	Q96A84
Bacillus anthracis	Q81WK3	P10826
Bacillus anthracis	Q81WK3	P18583
Bacillus anthracis	Q81WK3	Q92541
Bacillus anthracis	Q81WK3	P33121
Bacillus anthracis	Q81WK3	P01871
Bacillus anthracis	Q81WK3	Q9Y6X8
Bacillus anthracis	Q81WK3	P49585
Bacillus anthracis	Q81WK3	Q9NQB0
Bacillus anthracis	Q81WK3	O94842
Bacillus anthracis	Q81WK3	P01857
Bacillus anthracis	Q81WK3	Q9H078
Bacillus anthracis	Q81WK3	Q6ZUT9
Bacillus anthracis	Q81WK3	P19338
Bacillus anthracis	Q81WK3	Q02297
Bacillus anthracis	Q81WK3	A4D0U5
Bacillus anthracis	Q81WK3	Q9NY15
Bacillus anthracis	Q81WK3	Q8N2S1
Bacillus anthracis	Q81WK3	P19532
Bacillus anthracis	Q81WK3	O00233
Bacillus anthracis	Q81WK3	P84243
Bacillus anthracis	Q81WK3	Q15751
Bacillus anthracis	Q81WK3	Q9NYI0
Bacillus anthracis	Q81WK3	B2R4P9
Bacillus anthracis	Q81WK3	Q9UBK9
Bacillus anthracis	Q81WK3	Q8N196
Bacillus anthracis	Q81WK3	P21731
Bacillus anthracis	Q81WK3	P02452
Bacillus anthracis	Q81WK3	A4D1N4
Bacillus anthracis	Q81WK3	Q9NUG4
Bacillus anthracis	Q81WK3	O95236
Bacillus anthracis	Q81WK3	Q92574
Bacillus anthracis	Q81WK3	P53804
Bacillus anthracis	Q81WK3	P01877
Bacillus anthracis	Q81WK3	Q7Z3K3
Bacillus anthracis	Q81WK3	P30480
Bacillus anthracis	Q81WK3	P46063
Bacillus anthracis	Q81WK3	Q01459
Bacillus anthracis	Q81WK3	P42166
Bacillus anthracis	Q81WK3	Q05084
Bacillus anthracis	Q81WK3	O14901
Bacillus anthracis	Q81WK3	Q8WXI9
Bacillus anthracis	Q81WK3	O60318
Bacillus anthracis	Q81WK3	Q92888
Bacillus anthracis	Q81WK3	Q9BSJ8
Bacillus anthracis	Q81WK2	Q02297
Bacillus anthracis	Q81WK2	Q14686
Bacillus anthracis	Q81WK2	A4D0U5
Bacillus anthracis	Q81WK2	Q4LDE5
Bacillus anthracis	Q81WK2	P04275
Bacillus anthracis	Q81WK2	Q5RIA9
Bacillus anthracis	Q81WK2	Q9UGI8
Bacillus anthracis	Q81WK2	P17931
Bacillus anthracis	Q81WK2	Q9BSJ8
Bacillus anthracis	Q81WK2	P01857
Bacillus anthracis	Q81WH6	Q9H2K8
Bacillus anthracis	Q81WH6	Q9NY15
Bacillus anthracis	Q81WH6	Q14686
Bacillus anthracis	Q81WH6	P46531
Bacillus anthracis	Q81WH6	A4D0U5
Bacillus anthracis	Q81WH6	P04275
Bacillus anthracis	Q81WH6	Q02297
Bacillus anthracis	Q81WH6	Q8N2S1
Bacillus anthracis	Q81WH6	Q5RIA9
Bacillus anthracis	Q81WH6	Q01459
Bacillus anthracis	Q81WF4	P78364
Bacillus anthracis	Q81WF4	Q14686
Bacillus anthracis	Q81WF4	O95236
Bacillus anthracis	Q81WF4	Q8N2S1
Bacillus anthracis	Q81WF4	Q15751
Bacillus anthracis	Q81WF4	Q9UBK9
Bacillus anthracis	Q81WF4	Q9BSJ8
Bacillus anthracis	Q81WF4	P31629
Bacillus anthracis	Q81WF4	Q9UEE5
Bacillus anthracis	Q81WF4	Q4G0J3
Bacillus anthracis	Q81WF4	Q5RIA9
Bacillus anthracis	Q81WF4	P46063
Bacillus anthracis	Q81WF4	Q86SZ7
Bacillus anthracis	Q81WF4	Q4LDE5
Bacillus anthracis	Q81WF4	P25025
Bacillus anthracis	Q81WF4	Q9UKA1
Bacillus anthracis	Q81WF4	O75157
Bacillus anthracis	Q81WF4	Q9NP66
Bacillus anthracis	Q81WF4	P40763
Bacillus anthracis	Q81WF4	Q8IYM9
Bacillus anthracis	Q81WF3	Q8IYM9
Bacillus anthracis	Q81WF3	Q9BY50
Bacillus anthracis	Q81WF3	Q9Y6X8
Bacillus anthracis	Q81WF3	O75197
Bacillus anthracis	Q81WF3	A4D0U5
Bacillus anthracis	Q81WF3	Q08117
Bacillus anthracis	Q81WF3	O14901
Bacillus anthracis	Q81WF3	Q9UBK9
Bacillus anthracis	Q81WF3	P62258
Bacillus anthracis	Q81WF3	O60318
Bacillus anthracis	Q81WF3	P21731
Bacillus anthracis	Q81WF3	B2R4P9
