Pathogen	Pathogen_Uniprot_ID	Human_Uniprot_ID
Yersinia pestis	Q8ZJ10	Q9UGI8
Yersinia pestis	Q8ZJ10	P40763
Yersinia pestis	Q8ZJ10	Q12882
Yersinia pestis	Q8ZJ10	Q8N196
Yersinia pestis	Q8ZJ10	Q13838
Yersinia pestis	Q8ZJ10	P50416
Yersinia pestis	Q8ZJ10	Q96CW5
Yersinia pestis	Q8ZJ10	P49585
Yersinia pestis	Q8ZJ10	Q6NZ36
Yersinia pestis	Q8ZJ10	P53804
Yersinia pestis	Q8ZJ10	P04233
Yersinia pestis	Q8ZJ10	Q14568
Yersinia pestis	Q8ZJ10	P04275
Yersinia pestis	Q8ZJ10	Q01081
Yersinia pestis	Q8ZJ10	Q9BSJ8
Yersinia pestis	Q8ZJ10	P18583
Yersinia pestis	Q8ZJ10	Q8NAV2
Yersinia pestis	Q8ZJ10	Q8N131
Yersinia pestis	Q8ZJ10	P10826
Yersinia pestis	Q8ZJ10	Q9H305
Yersinia pestis	Q8ZJ10	Q8N2S1
Yersinia pestis	Q8ZJ10	Q9NQB0
Yersinia pestis	Q8ZJ10	P33121
Yersinia pestis	Q8ZJ10	Q9H078
Yersinia pestis	Q8ZJ10	Q14192
Yersinia pestis	Q8ZJ10	Q6IQ19
Yersinia pestis	Q8ZJ10	O94842
Yersinia pestis	Q8ZJ10	P31629
Yersinia pestis	Q8ZJ10	Q6PKC3
Yersinia pestis	Q8ZJ10	P46063
Yersinia pestis	Q8ZJ10	Q9Y3X0
Yersinia pestis	Q8ZJ10	Q9Y5P3
Yersinia pestis	Q8ZJ10	Q01629
Yersinia pestis	Q8ZJ10	O75643
Yersinia pestis	Q8ZJ10	Q6P4A8
Yersinia pestis	Q8ZJ10	Q5RIA9
Yersinia pestis	Q8ZJ10	P19338
Yersinia pestis	Q8ZJ10	O60318
Yersinia pestis	Q8ZJ10	Q92851
Yersinia pestis	Q8ZJ10	P46531
Yersinia pestis	Q8ZJ02	P13639
Yersinia pestis	Q8ZJ02	Q02297
Yersinia pestis	Q8ZJ02	P26010
Yersinia pestis	Q8ZJ02	O60318
Yersinia pestis	Q8ZJ02	P19838
Yersinia pestis	Q8ZJ02	P20339
Yersinia pestis	Q8ZJ02	O94842
Yersinia pestis	Q8ZJ02	P45880
Yersinia pestis	Q8ZJ02	P30480
Yersinia pestis	Q8ZJ02	Q14571
Yersinia pestis	Q8ZJ02	Q92574
Yersinia pestis	Q8ZJ02	Q3MIN7
Yersinia pestis	Q8ZJ02	P07237
Yersinia pestis	Q8ZJ02	Q9Y5P3
Yersinia pestis	Q8ZJ02	Q15751
Yersinia pestis	Q8ZJ02	Q6ZWJ1
Yersinia pestis	Q8ZJ02	P84243
Yersinia pestis	Q8ZJ02	Q2TAL8
Yersinia pestis	Q8ZJ02	Q01459
Yersinia pestis	Q8ZJ02	P55287
Yersinia pestis	Q8ZJ02	Q9UBK9
Yersinia pestis	Q8ZJ02	P13796
Yersinia pestis	Q8ZJ02	Q14192
Yersinia pestis	Q8ZJ02	Q8WXI9
Yersinia pestis	Q8ZJ02	P26641
Yersinia pestis	Q8ZJ02	Q92888
Yersinia pestis	Q8ZJ02	P01732
Yersinia pestis	Q8ZJ02	Q92851
Yersinia pestis	Q8ZJ02	Q6NZ36
Yersinia pestis	Q8ZJ02	Q7Z3U7
Yersinia pestis	Q8ZJ02	P28290
Yersinia pestis	Q8ZJ02	P20073
Yersinia pestis	Q8ZJ02	Q14568
Yersinia pestis	Q8ZJ02	P32455
Yersinia pestis	Q8ZJ02	P16455
Yersinia pestis	Q8ZJ02	Q9NYI0
Yersinia pestis	Q8ZJ02	Q9NP66
Yersinia pestis	Q8ZJ02	P19338
Yersinia pestis	Q8ZJ02	P29350
Yersinia pestis	Q8ZJ02	Q9NX63
Yersinia pestis	Q8ZIY9	P01871
Yersinia pestis	Q8ZIY9	Q01459
Yersinia pestis	Q8ZIY9	P01857
Yersinia pestis	Q8ZIY9	Q5RIA9
Yersinia pestis	Q8ZIY9	P19338
Yersinia pestis	Q8ZIY9	P26010
Yersinia pestis	Q8ZIY9	P02452
Yersinia pestis	Q8ZIY9	A4D0U5
Yersinia pestis	Q8ZIY9	P61604
Yersinia pestis	Q8ZIY9	Q8N2S1
Yersinia pestis	Q8ZIY9	Q08117
Yersinia pestis	Q8ZIY9	Q9BSJ8
Yersinia pestis	Q8ZIY9	Q02297
Yersinia pestis	Q8ZIY9	Q9NY15
Yersinia pestis	Q8ZIY9	Q8NDI1
Yersinia pestis	Q8ZIY9	P17931
Yersinia pestis	Q8ZIY9	P04275
Yersinia pestis	Q8ZIY9	Q9UGI8
Yersinia pestis	Q8ZIY9	Q9H2K8
Yersinia pestis	Q8ZIY9	Q14686
Yersinia pestis	Q8ZIY9	Q16769
Yersinia pestis	Q8ZIY9	P46531
Yersinia pestis	Q8ZIY9	P32455
Yersinia pestis	Q8ZIY9	P04233
Yersinia pestis	Q8ZIY3	P84243
Yersinia pestis	Q8ZIY3	A4D1N4
Yersinia pestis	Q8ZIY3	Q05682
Yersinia pestis	Q8ZIY3	P31629
Yersinia pestis	Q8ZIY3	Q9NQB0
Yersinia pestis	Q8ZIY3	P01871
Yersinia pestis	Q8ZIY3	Q05084
Yersinia pestis	Q8ZIY3	Q92574
Yersinia pestis	Q8ZIY3	O94842
Yersinia pestis	Q8ZIY3	Q14571
Yersinia pestis	Q8ZIY3	Q01459
Yersinia pestis	Q8ZIY3	P01857
Yersinia pestis	Q8ZIY3	Q9NX63
Yersinia pestis	Q8ZIY3	Q9Y6X8
Yersinia pestis	Q8ZIY3	Q5RIA9
Yersinia pestis	Q8ZIY3	P19338
Yersinia pestis	Q8ZIY3	Q7Z3K3
Yersinia pestis	Q8ZIY3	P26010
Yersinia pestis	Q8ZIY3	O75197
Yersinia pestis	Q8ZIY3	P01877
Yersinia pestis	Q8ZIY3	P55287
Yersinia pestis	Q8ZIY3	P46379
Yersinia pestis	Q8ZIY3	P02452
Yersinia pestis	Q8ZIY3	P42166
Yersinia pestis	Q8ZIY3	A4D0U5
Yersinia pestis	Q8ZIY3	P61604
Yersinia pestis	Q8ZIY3	Q8N2S1
Yersinia pestis	Q8ZIY3	Q08117
Yersinia pestis	Q8ZIY3	P41279
Yersinia pestis	Q8ZIY3	Q9BSJ8
Yersinia pestis	Q8ZIY3	P30480
Yersinia pestis	Q8ZIY3	O14901
Yersinia pestis	Q8ZIY3	P60842
Yersinia pestis	Q8ZIY3	Q14192
Yersinia pestis	Q8ZIY3	B2R4P9
Yersinia pestis	Q8ZIY3	P19838
Yersinia pestis	Q8ZIY3	P25025
Yersinia pestis	Q8ZIY3	Q92851
Yersinia pestis	Q8ZIY3	O95236
Yersinia pestis	Q8ZIY3	P07237
Yersinia pestis	Q8ZIY3	P16455
Yersinia pestis	Q8ZIY3	Q02297
Yersinia pestis	Q8ZIY3	Q9NY15
Yersinia pestis	Q8ZIY3	Q7Z4H7
Yersinia pestis	Q8ZIY3	Q9H4A3
Yersinia pestis	Q8ZIY3	O60318
Yersinia pestis	Q8ZIY3	Q9ULF5
Yersinia pestis	Q8ZIY3	Q9Y5P3
Yersinia pestis	Q8ZIY3	Q8NDI1
Yersinia pestis	Q8ZIY3	A8K3M3
Yersinia pestis	Q8ZIY3	Q9UKY1
Yersinia pestis	Q8ZIY3	P53804
Yersinia pestis	Q8ZIY3	P49585
Yersinia pestis	Q8ZIY3	P17931
Yersinia pestis	Q8ZIY3	P04275
Yersinia pestis	Q8ZIY3	Q9H078
Yersinia pestis	Q8ZIY3	Q9UGI8
Yersinia pestis	Q8ZIY3	Q9H2K8
Yersinia pestis	Q8ZIY3	Q14686
Yersinia pestis	Q8ZIY3	P50416
Yersinia pestis	Q8ZIY3	P11474
Yersinia pestis	Q8ZIY3	Q16769
Yersinia pestis	Q8ZIY3	P18031
Yersinia pestis	Q8ZIY3	P46531
Yersinia pestis	Q8ZIY3	P32455
Yersinia pestis	Q8ZIX3	O60318
Yersinia pestis	Q8ZIX3	Q6PKC3
Yersinia pestis	Q8ZIX3	P11474
Yersinia pestis	Q8ZIX3	P18583
Yersinia pestis	Q8ZIX3	P42166
Yersinia pestis	Q8ZIX3	P20700
Yersinia pestis	Q8ZIX3	Q9Y3X0
Yersinia pestis	Q8ZIX3	Q9NY15
Yersinia pestis	Q8ZIX3	Q92574
Yersinia pestis	Q8ZIX3	O75643
Yersinia pestis	Q8ZIX3	P32455
Yersinia pestis	Q8ZIX3	Q14571
Yersinia pestis	Q8ZIX3	Q9UKY1
Yersinia pestis	Q8ZIX3	Q16769
Yersinia pestis	Q8ZIX3	P23528
Yersinia pestis	Q8ZIX3	P40763
Yersinia pestis	Q8ZIX3	Q9Y5P3
Yersinia pestis	Q8ZIX3	P28290
Yersinia pestis	Q8ZIX3	P01848
Yersinia pestis	Q8ZIX3	Q9NQB0
Yersinia pestis	Q8ZIX3	Q2TAL8
Yersinia pestis	Q8ZIX3	P26641
Yersinia pestis	Q8ZIX3	O75197
Yersinia pestis	Q8ZIX3	P01871
Yersinia pestis	Q8ZIX3	P46063
Yersinia pestis	Q8ZIX3	Q13838
Yersinia pestis	Q8ZIX3	O14901
Yersinia pestis	Q8ZIX3	P51808
Yersinia pestis	Q8ZIX3	Q96T58
Yersinia pestis	Q8ZIX3	P01877
Yersinia pestis	Q8ZIX3	Q96CW5
Yersinia pestis	Q8ZIX3	P02452
Yersinia pestis	Q8ZIX3	O00233
Yersinia pestis	Q8ZIX3	Q6ZWJ1
Yersinia pestis	Q8ZIX3	P21731
Yersinia pestis	Q8ZIX3	Q8N2S1
Yersinia pestis	Q8ZIX3	P46531
Yersinia pestis	Q8ZIX3	Q8IZH2
Yersinia pestis	Q8ZIX3	Q5RIA9
Yersinia pestis	Q8ZIX3	P20339
Yersinia pestis	Q8ZIX0	Q96CW5
Yersinia pestis	Q8ZIX0	P26010
Yersinia pestis	Q8ZIX0	P50416
Yersinia pestis	Q8ZIX0	Q9ULF5
Yersinia pestis	Q8ZIX0	P51808
Yersinia pestis	Q8ZIX0	Q6ZUT9
Yersinia pestis	Q8ZIX0	P02452
Yersinia pestis	Q8ZIX0	P04049
Yersinia pestis	Q8ZIX0	P20339
Yersinia pestis	Q8ZIX0	D0PNI1
Yersinia pestis	Q8ZIX0	Q14571
Yersinia pestis	Q8ZIX0	Q8N2S1
Yersinia pestis	Q8ZIX0	Q7Z4H7
Yersinia pestis	Q8ZIX0	Q8IZH2
Yersinia pestis	Q8ZIX0	Q9H305
Yersinia pestis	Q8ZIX0	P45880
Yersinia pestis	Q8ZIX0	Q14686
Yersinia pestis	Q8ZIX0	P31629
Yersinia pestis	Q8ZIX0	P04233
Yersinia pestis	Q8ZIX0	P46379
Yersinia pestis	Q8ZIX0	P53365
Yersinia pestis	Q8ZIX0	Q9Y5P3
Yersinia pestis	Q8ZIX0	P16455
Yersinia pestis	Q8ZIX0	Q6IQ19
Yersinia pestis	Q8ZIX0	Q9H6E5
Yersinia pestis	Q8ZIX0	Q05682
Yersinia pestis	Q8ZIX0	O75643
Yersinia pestis	Q8ZIX0	P23528
Yersinia pestis	Q8ZIX0	Q14568
Yersinia pestis	Q8ZIX0	Q13838
Yersinia pestis	Q8ZIX0	Q9NYI0
Yersinia pestis	Q8ZIX0	Q8NDI1
Yersinia pestis	Q8ZIX0	Q96T58
Yersinia pestis	Q8ZIX0	P13639
Yersinia pestis	Q8ZIX0	Q9NQB0
Yersinia pestis	Q8ZIX0	P10826
Yersinia pestis	Q8ZIX0	Q6PKC3
Yersinia pestis	Q8ZIX0	Q5RIA9
Yersinia pestis	Q8ZIX0	Q16769
Yersinia pestis	Q8ZIX0	P42166
Yersinia pestis	Q8ZIX0	B2R4P9
Yersinia pestis	Q8ZIX0	Q02297
Yersinia pestis	Q8ZIX0	P20073
Yersinia pestis	Q8ZIX0	P84243
Yersinia pestis	Q8ZIX0	P09326
Yersinia pestis	Q8ZIX0	P41279
Yersinia pestis	Q8ZIX0	P25025
Yersinia pestis	Q8ZIX0	Q15751
Yersinia pestis	Q8ZIX0	P26641
Yersinia pestis	Q8ZIX0	Q9H2K8
Yersinia pestis	Q8ZIX0	Q8NAV2
Yersinia pestis	Q8ZIX0	P18031
Yersinia pestis	Q8ZIX0	P18583
Yersinia pestis	Q8ZIX0	O15143
Yersinia pestis	Q8ZIX0	O00233
Yersinia pestis	Q8ZIX0	P32455
Yersinia pestis	Q8ZIX0	A8K3M3
Yersinia pestis	Q8ZIX0	P49585
Yersinia pestis	Q8ZIX0	Q93063
Yersinia pestis	Q8ZIX0	P62258
Yersinia pestis	Q8ZIX0	P63104
Yersinia pestis	Q8ZIX0	O75197
Yersinia pestis	Q8ZIX0	O94842
Yersinia pestis	Q8ZIX0	Q9BVC6
Yersinia pestis	Q8ZIX0	Q05084
Yersinia pestis	Q8ZIX0	Q6P4A8
Yersinia pestis	Q8ZIX0	Q92541
Yersinia pestis	Q8ZIX0	Q4G0J3
Yersinia pestis	Q8ZIX0	P21731
Yersinia pestis	Q8ZIX0	P46063
Yersinia pestis	Q8ZIX0	P60842
Yersinia pestis	Q8ZIX0	Q01459
Yersinia pestis	Q8ZIX0	O14901
Yersinia pestis	Q8ZIX0	Q9NNW5
Yersinia pestis	Q8ZIX0	P53804
Yersinia pestis	Q8ZIX0	A4D1N4
Yersinia pestis	Q8ZIX0	P29350
Yersinia pestis	Q8ZIX0	Q08117
Yersinia pestis	Q8ZIX0	Q01081
Yersinia pestis	Q8ZIX0	Q86UW6
Yersinia pestis	Q8ZIX0	O75376
Yersinia pestis	Q8ZIX0	Q9UBK9
Yersinia pestis	Q8ZIX0	Q9UKY1
Yersinia pestis	Q8ZIX0	P33121
Yersinia pestis	Q8ZIX0	P78364
Yersinia pestis	Q8ZIX0	Q6ZWJ1
Yersinia pestis	Q8ZIX0	P46531
Yersinia pestis	Q8ZIX0	Q9NX63
Yersinia pestis	Q8ZIX0	P61604
Yersinia pestis	Q8ZIX0	Q8N131
Yersinia pestis	Q8ZIX0	P04275
Yersinia pestis	Q8ZIX0	O60711
Yersinia pestis	Q8ZIX0	Q14192
Yersinia pestis	Q8ZIX0	Q12882
Yersinia pestis	Q8ZIX0	P13796
Yersinia pestis	Q8ZIX0	Q01629
Yersinia pestis	Q8ZIX0	Q6NZ36
Yersinia pestis	Q8ZIX0	Q2TAL8
Yersinia pestis	Q8ZIX0	P19338
Yersinia pestis	Q8ZIX0	P07237
Yersinia pestis	Q8ZIV7	Q14192
Yersinia pestis	Q8ZIV7	P16455
Yersinia pestis	Q8ZIV7	O14901
Yersinia pestis	Q8ZIV7	P26641
Yersinia pestis	Q8ZIV7	Q05682
Yersinia pestis	Q8ZIV7	P02452
Yersinia pestis	Q8ZIV7	Q01081
Yersinia pestis	Q8ZIV7	P46063
Yersinia pestis	Q8ZIV7	Q9H078
Yersinia pestis	Q8ZIV7	Q02297
Yersinia pestis	Q8ZIV7	P32455
Yersinia pestis	Q8ZIV7	P17931
Yersinia pestis	Q8ZIV7	Q6ZWJ1
Yersinia pestis	Q8ZIV7	Q6PKC3
Yersinia pestis	Q8ZIV7	P13796
Yersinia pestis	Q8ZIV7	Q8N196
Yersinia pestis	Q8ZIV7	P31629
Yersinia pestis	Q8ZIV7	P55287
Yersinia pestis	Q8ZIV7	Q14686
Yersinia pestis	Q8ZIV7	Q08117
Yersinia pestis	Q8ZIQ4	O94842
Yersinia pestis	Q8ZIQ4	Q01629
Yersinia pestis	Q8ZIQ4	Q9Y6X2
Yersinia pestis	Q8ZIQ4	P46531
Yersinia pestis	Q8ZIQ4	Q9UGI8
Yersinia pestis	Q8ZIQ4	Q9BY50
Yersinia pestis	Q8ZIQ4	O75643
Yersinia pestis	Q8ZIQ4	P19338
Yersinia pestis	Q8ZIQ4	P13796
Yersinia pestis	Q8ZIQ4	P01871
Yersinia pestis	Q8ZIQ4	Q08117
Yersinia pestis	Q8ZIQ4	P49585
Yersinia pestis	Q8ZIQ4	Q9Y4R7
Yersinia pestis	Q8ZIQ4	O75197
Yersinia pestis	Q8ZIQ4	P11474
Yersinia pestis	Q8ZIQ4	Q8IZH2
Yersinia pestis	Q8ZIQ4	A4D0U5
Yersinia pestis	Q8ZIQ4	Q9H2K8
Yersinia pestis	Q8ZIQ4	O95236
Yersinia pestis	Q8ZIQ4	Q8NDI1
Yersinia pestis	Q8ZIQ4	P53804
Yersinia pestis	Q8ZIQ4	P31629
Yersinia pestis	Q8ZIQ4	Q8WXI9
Yersinia pestis	Q8ZIQ4	P25025
Yersinia pestis	Q8ZIQ4	Q13162
Yersinia pestis	Q8ZIQ4	Q6ZWJ1
Yersinia pestis	Q8ZIQ4	P28290
Yersinia pestis	Q8ZIQ4	Q9BSJ8
Yersinia pestis	Q8ZIQ4	D0PNI1
Yersinia pestis	Q8ZIQ4	Q96A84
Yersinia pestis	Q8ZIQ4	Q9Y6X8
Yersinia pestis	Q8ZIQ4	P11169
Yersinia pestis	Q8ZIQ4	P13639
Yersinia pestis	Q8ZIQ4	Q9Y3X0
Yersinia pestis	Q8ZIQ4	Q2TAL8
Yersinia pestis	Q8ZIQ4	Q9UBK9
Yersinia pestis	Q8ZIQ4	P20073
Yersinia pestis	Q8ZIQ4	Q5RIA9
Yersinia pestis	Q8ZIQ4	Q8NAV2
Yersinia pestis	Q8ZIQ4	P07237
Yersinia pestis	Q8ZIQ4	Q92851
Yersinia pestis	Q8ZIQ4	Q12882
Yersinia pestis	Q8ZIQ4	Q8N196
Yersinia pestis	Q8ZIQ4	O00233
Yersinia pestis	Q8ZIQ4	Q05084
Yersinia pestis	Q8ZIQ4	P50416
Yersinia pestis	Q8ZIQ4	P42166
Yersinia pestis	Q8ZIQ4	P17028
Yersinia pestis	Q8ZIQ4	Q3MIN7
Yersinia pestis	Q8ZIQ4	Q6IQ19
Yersinia pestis	Q8ZIQ4	Q14568
Yersinia pestis	Q8ZIQ4	P04275
Yersinia pestis	Q8ZIQ4	O60711
Yersinia pestis	Q8ZIQ4	P19532
Yersinia pestis	Q8ZIQ4	P53365
Yersinia pestis	Q8ZIQ4	Q9NYI0
Yersinia pestis	Q8ZIQ4	Q9H305
Yersinia pestis	Q8ZIQ4	P18031
Yersinia pestis	Q8ZIQ4	P01848
Yersinia pestis	Q8ZIQ4	Q16769
Yersinia pestis	Q8ZIQ3	P01857
Yersinia pestis	Q8ZIQ3	Q7Z4H7
Yersinia pestis	Q8ZIQ3	P18031
Yersinia pestis	Q8ZIQ3	P84243
Yersinia pestis	Q8ZIQ3	P10826
Yersinia pestis	Q8ZIQ3	P11474
Yersinia pestis	Q8ZIQ3	Q15751
Yersinia pestis	Q8ZIQ3	Q92574
Yersinia pestis	Q8ZIQ3	O14901
Yersinia pestis	Q8ZIQ3	P19338
Yersinia pestis	Q8ZIQ3	P23528
Yersinia pestis	Q8ZIQ3	Q01081
Yersinia pestis	Q8ZIQ3	P30480
Yersinia pestis	Q8ZIQ3	Q7Z3U7
Yersinia pestis	Q8ZIQ3	Q8WXI9
Yersinia pestis	Q8ZIQ3	P55287
Yersinia pestis	Q8ZIQ3	Q9ULF5
Yersinia pestis	Q8ZIQ3	P53804
Yersinia pestis	Q8ZIQ3	Q16769
Yersinia pestis	Q8ZIQ3	Q01459
Yersinia pestis	Q8ZIQ3	Q9Y6X8
Yersinia pestis	Q8ZIQ3	Q8NDI1
Yersinia pestis	Q8ZIQ3	P01877
Yersinia pestis	Q8ZIQ3	Q08117
Yersinia pestis	Q8ZIQ3	P46379
Yersinia pestis	Q8ZIQ3	P28290
Yersinia pestis	Q8ZIQ3	Q9NY15
Yersinia pestis	Q8ZIQ3	P21731
Yersinia pestis	Q8ZIQ3	Q92851
Yersinia pestis	Q8ZIQ3	B2R4P9
Yersinia pestis	Q8ZIQ3	Q4G0J3
Yersinia pestis	Q8ZIQ3	P46531
Yersinia pestis	Q8ZIQ3	P78364
Yersinia pestis	Q8ZIQ3	Q02297
Yersinia pestis	Q8ZIQ3	Q14192
Yersinia pestis	Q8ZIQ3	Q6ZUT9
Yersinia pestis	Q8ZIQ3	Q9NYI0
Yersinia pestis	Q8ZIQ3	A4D1N4
Yersinia pestis	Q8ZIQ3	P33121
Yersinia pestis	Q8ZIQ3	Q9H078
Yersinia pestis	Q8ZIQ3	Q9Y3X0
Yersinia pestis	Q8ZIQ3	Q2TAL8
Yersinia pestis	Q8ZIQ3	Q9NNW5
Yersinia pestis	Q8ZIQ3	P17931
Yersinia pestis	Q8ZIQ3	P18583
Yersinia pestis	Q8ZIQ3	P26641
Yersinia pestis	Q8ZIQ3	O60318
Yersinia pestis	Q8ZIQ3	O95236
Yersinia pestis	Q8ZIQ3	O00233
Yersinia pestis	Q8ZIQ3	Q9NQB0
Yersinia pestis	Q8ZIQ3	P16455
Yersinia pestis	Q8ZIQ3	Q9UGI8
Yersinia pestis	Q8ZIQ3	P49585
Yersinia pestis	Q8ZIQ3	P25025
Yersinia pestis	Q8ZIQ3	Q96T58
Yersinia pestis	Q8ZIQ3	Q6PKC3
Yersinia pestis	Q8ZIQ3	Q9NX63
Yersinia pestis	Q8ZIQ3	O75197
Yersinia pestis	Q8ZIQ3	Q8N196
Yersinia pestis	Q8ZIQ3	P04233
Yersinia pestis	Q8ZIN5	Q9UBK9
Yersinia pestis	Q8ZIN5	P20073
Yersinia pestis	Q8ZIN5	P16455
Yersinia pestis	Q8ZIN5	Q9H4A3
Yersinia pestis	Q8ZIN5	P33121
Yersinia pestis	Q8ZIN5	P26641
Yersinia pestis	Q8ZIN5	Q6NZ36
Yersinia pestis	Q8ZIN5	Q15751
Yersinia pestis	Q8ZIN5	Q01081
Yersinia pestis	Q8ZIN5	P04049
Yersinia pestis	Q8ZIN5	Q6ZUT9
Yersinia pestis	Q8ZIN5	Q13838
Yersinia pestis	Q8ZIN5	Q8N196
Yersinia pestis	Q8ZIN5	P60842
Yersinia pestis	Q8ZIN5	A4D0U5
Yersinia pestis	Q8ZIN5	O75157
Yersinia pestis	Q8ZIN5	Q9H2G2
Yersinia pestis	Q8ZIN5	O00299
Yersinia pestis	Q8ZIN5	Q9H078
Yersinia pestis	Q8ZIN5	Q6ZWJ1
Yersinia pestis	Q8ZIN2	Q8IYH5
Yersinia pestis	Q8ZIN2	O60318
Yersinia pestis	Q8ZIN2	O14901
Yersinia pestis	Q8ZIN2	Q9H2K8
Yersinia pestis	Q8ZIN2	P35813
Yersinia pestis	Q8ZIN2	P20073
Yersinia pestis	Q8ZIN2	B2R4P9
Yersinia pestis	Q8ZIN2	P26641
Yersinia pestis	Q8ZIN2	A6NHR9
Yersinia pestis	Q8ZIN2	Q10587
Yersinia pestis	Q8ZIN2	Q9NY15
Yersinia pestis	Q8ZIN2	P07237
Yersinia pestis	Q8ZIN2	P63104
Yersinia pestis	Q8ZIN2	P53804
Yersinia pestis	Q8ZIN2	P22897
Yersinia pestis	Q8ZIN2	Q6ZUT9
Yersinia pestis	Q8ZIN2	P20339
Yersinia pestis	Q8ZIN2	P51808
Yersinia pestis	Q8ZIN2	Q9ULF5
Yersinia pestis	Q8ZIN2	Q05682
Yersinia pestis	Q8ZIL6	Q9NQB0
Yersinia pestis	Q8ZIL6	Q9H305
Yersinia pestis	Q8ZIL6	Q8N2S1
Yersinia pestis	Q8ZIL6	Q9Y605
Yersinia pestis	Q8ZIL6	Q6PKC3
Yersinia pestis	Q8ZIL6	P22897
Yersinia pestis	Q8ZIL6	Q9NX63
Yersinia pestis	Q8ZIL6	P49407
Yersinia pestis	Q8ZIL6	Q9H078
Yersinia pestis	Q8ZIL6	P19338
Yersinia pestis	Q8ZIL6	P45880
Yersinia pestis	Q8ZIL6	Q5RIA9
Yersinia pestis	Q8ZIL6	P01732
Yersinia pestis	Q8ZIL6	Q6P4A8
Yersinia pestis	Q8ZIL6	Q9H6E5
Yersinia pestis	Q8ZIL6	Q6ZUT9
Yersinia pestis	Q8ZIL6	P13796
Yersinia pestis	Q8ZIL6	P16455
Yersinia pestis	Q8ZIL6	P35813
Yersinia pestis	Q8ZIL6	P41279
Yersinia pestis	Q8ZIL5	P84243
Yersinia pestis	Q8ZIL5	A4D1N4
Yersinia pestis	Q8ZIL5	Q8IZH2
Yersinia pestis	Q8ZIL5	P33121
Yersinia pestis	Q8ZIL5	Q8NAV2
Yersinia pestis	Q8ZIL5	O75197
Yersinia pestis	Q8ZIL5	P18583
Yersinia pestis	Q8ZIL5	P55287
Yersinia pestis	Q8ZIL5	P42166
Yersinia pestis	Q8ZIL5	P19532
Yersinia pestis	Q8ZIL5	P10826
Yersinia pestis	Q8ZIL5	Q8N2S1
Yersinia pestis	Q8ZIL5	P60842
Yersinia pestis	Q8ZIL5	P20073
Yersinia pestis	Q8ZIL5	Q9NYI0
Yersinia pestis	Q8ZIL5	Q9NY15
Yersinia pestis	Q8ZIL5	P23528
Yersinia pestis	Q8ZIL5	Q9ULF5
Yersinia pestis	Q8ZIL5	A8K3M3
Yersinia pestis	Q8ZIL5	Q96T58
Yersinia pestis	Q8ZIL5	Q8NDI1
Yersinia pestis	Q8ZIL5	P01848
Yersinia pestis	Q8ZIL5	Q92888
Yersinia pestis	Q8ZIL5	Q9UBK9
Yersinia pestis	Q8ZIL5	P29350
Yersinia pestis	Q8ZIL5	Q9H078
Yersinia pestis	Q8ZIL5	Q9H2K8
Yersinia pestis	Q8ZIL5	Q14686
Yersinia pestis	Q8ZIL5	Q6PKC3
Yersinia pestis	Q8ZIL5	P11474
Yersinia pestis	Q8ZIL5	P04233
Yersinia pestis	Q8ZIL5	Q04727
Yersinia pestis	Q8ZIL5	Q4G0J3
Yersinia pestis	Q8ZIL5	P31629
Yersinia pestis	Q8ZIL5	P45880
Yersinia pestis	Q8ZIL5	Q6NZ36
Yersinia pestis	Q8ZIL5	P04049
Yersinia pestis	Q8ZIL5	Q01459
Yersinia pestis	Q8ZIL5	Q9NX63
Yersinia pestis	Q8ZIL5	Q9Y6X8
Yersinia pestis	Q8ZIL5	Q3MIN7
Yersinia pestis	Q8ZIL5	P26010
Yersinia pestis	Q8ZIL5	P02452
Yersinia pestis	Q8ZIL5	Q9NP66
Yersinia pestis	Q8ZIL5	P78364
Yersinia pestis	Q8ZIL5	Q8N196
Yersinia pestis	Q8ZIL5	O14901
Yersinia pestis	Q8ZIL5	Q9NNW5
Yersinia pestis	Q8ZIL5	Q6IQ19
Yersinia pestis	Q8ZIL5	Q9Y5P3
Yersinia pestis	Q8ZIL5	Q6P4A8
Yersinia pestis	Q8ZIL5	Q9UGI8
Yersinia pestis	Q8ZIL5	P20339
Yersinia pestis	Q8ZIL5	Q16769
Yersinia pestis	Q8ZIL5	P18031
Yersinia pestis	Q8ZIL5	P32455
Yersinia pestis	Q8ZIL5	P21731
Yersinia pestis	Q8ZIL5	Q9NQB0
Yersinia pestis	Q8ZIL5	P01871
Yersinia pestis	Q8ZIL5	Q7Z3U7
Yersinia pestis	Q8ZIL5	Q8WXI9
Yersinia pestis	Q8ZIL5	Q9Y3X0
Yersinia pestis	Q8ZIL5	Q6ZWJ1
Yersinia pestis	Q8ZIL5	P01857
Yersinia pestis	Q8ZIL5	O00233
Yersinia pestis	Q8ZIL5	P19338
Yersinia pestis	Q8ZIL5	Q7Z3K3
Yersinia pestis	Q8ZIL5	P61604
Yersinia pestis	Q8ZIL5	Q9BSJ8
Yersinia pestis	Q8ZIL5	P30480
Yersinia pestis	Q8ZIL5	O75643
Yersinia pestis	Q8ZIL5	P19838
Yersinia pestis	Q8ZIL5	P07237
Yersinia pestis	Q8ZIL5	P16455
Yersinia pestis	Q8ZIL5	Q9H4A3
Yersinia pestis	Q8ZIL5	Q13838
Yersinia pestis	Q8ZIL5	O60318
Yersinia pestis	Q8ZIL5	P01732
Yersinia pestis	Q8ZIL5	P53804
